created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2025-10-28T04:11:07+00:00,4065,496,507,20.60,46.10,862,0,,,,
2025-10-28T04:11:24+00:00,4066,552,505,23.70,44.70,329,0,,,,
2025-10-28T04:11:41+00:00,4067,630,659,21.40,35.80,803,1,,,,
2025-10-28T04:11:57+00:00,4068,691,622,24.50,66.50,598,1,,,,
2025-10-28T04:12:13+00:00,4069,495,525,21.90,73.20,524,0,,,,
2025-10-28T04:12:31+00:00,4070,559,493,25.70,48.80,385,0,,,,
2025-10-28T04:12:48+00:00,4071,686,531,20.50,71.60,401,1,,,,
2025-10-28T04:13:04+00:00,4072,518,701,25.90,52.50,766,1,,,,
2025-10-28T04:13:21+00:00,4073,598,485,21.90,58.50,372,0,,,,
2025-10-28T04:13:38+00:00,4074,463,684,28.00,35.70,625,1,,,,
2025-10-28T04:13:55+00:00,4075,452,488,20.20,46.50,811,0,,,,
2025-10-28T04:14:11+00:00,4076,463,519,19.80,49.40,286,0,,,,
2025-10-28T04:14:28+00:00,4077,547,651,18.40,54.60,394,1,,,,
2025-10-28T04:14:45+00:00,4078,672,598,22.20,62.80,760,1,,,,
2025-10-28T04:15:02+00:00,4079,633,487,29.80,51.50,753,1,,,,
2025-10-28T04:15:18+00:00,4080,733,576,26.50,48.40,712,1,,,,
2025-10-28T04:15:34+00:00,4081,631,518,18.20,67.40,379,1,,,,
2025-10-28T04:15:51+00:00,4082,650,483,27.70,65.40,334,1,,,,
2025-10-28T04:16:08+00:00,4083,597,549,28.90,72.70,370,0,,,,
2025-10-28T04:16:24+00:00,4084,529,550,28.10,65.20,267,0,,,,
2025-10-28T04:16:41+00:00,4085,642,549,21.50,36.60,669,1,,,,
2025-10-28T04:16:58+00:00,4086,526,618,27.00,74.80,558,1,,,,
2025-10-28T04:17:14+00:00,4087,736,621,19.60,61.40,456,1,,,,
2025-10-28T04:17:32+00:00,4088,564,472,25.00,69.90,824,0,,,,
2025-10-28T04:17:48+00:00,4089,598,708,24.00,57.10,842,1,,,,
2025-10-28T04:18:05+00:00,4090,679,620,22.30,67.80,702,1,,,,
2025-10-28T04:18:22+00:00,4091,510,482,29.60,64.00,201,0,,,,
2025-10-28T04:18:39+00:00,4092,708,649,20.20,35.30,639,1,,,,
2025-10-28T04:18:55+00:00,4093,663,561,28.80,62.30,526,1,,,,
2025-10-28T04:19:12+00:00,4094,473,569,29.40,71.60,568,0,,,,
2025-10-28T04:19:28+00:00,4095,557,562,20.60,71.10,430,0,,,,
2025-10-28T04:19:45+00:00,4096,663,646,22.60,63.50,712,1,,,,
2025-10-28T04:20:02+00:00,4097,524,538,20.90,41.20,231,0,,,,
2025-10-28T04:20:19+00:00,4098,528,725,26.90,50.70,431,1,,,,
2025-10-28T04:20:35+00:00,4099,639,439,21.30,37.10,768,1,,,,
2025-10-28T04:20:52+00:00,4100,713,632,19.50,45.90,828,1,,,,
2025-10-28T04:21:08+00:00,4101,484,473,19.80,52.90,837,0,,,,
2025-10-28T04:21:25+00:00,4102,644,533,25.20,71.60,271,1,,,,
2025-10-28T04:21:42+00:00,4103,450,539,18.50,51.00,673,0,,,,
2025-10-28T04:21:58+00:00,4104,503,653,20.50,36.90,621,1,,,,
2025-10-28T04:22:15+00:00,4105,564,637,28.40,36.90,203,1,,,,
2025-10-28T04:22:32+00:00,4106,528,724,22.10,38.90,393,1,,,,
2025-10-28T04:22:48+00:00,4107,465,527,29.80,44.40,597,0,,,,
2025-10-28T04:23:05+00:00,4108,488,736,22.40,55.30,307,1,,,,
2025-10-28T04:23:22+00:00,4109,514,554,25.60,62.50,245,0,,,,
2025-10-28T04:23:39+00:00,4110,576,542,27.60,74.40,270,0,,,,
2025-10-28T04:23:55+00:00,4111,580,498,19.80,35.80,367,0,,,,
2025-10-28T04:24:12+00:00,4112,697,453,20.00,52.40,733,1,,,,
2025-10-28T04:24:29+00:00,4113,676,529,24.00,66.20,853,1,,,,
2025-10-28T04:24:45+00:00,4114,704,549,23.40,62.20,867,1,,,,
2025-10-28T04:25:02+00:00,4115,701,569,24.80,53.70,629,1,,,,
2025-10-28T04:25:18+00:00,4116,607,472,22.60,54.90,634,1,,,,
2025-10-28T04:25:35+00:00,4117,682,493,18.20,43.80,370,1,,,,
2025-10-28T04:25:51+00:00,4118,454,437,22.70,35.00,662,0,,,,
2025-10-28T04:26:08+00:00,4119,571,477,22.30,39.00,203,0,,,,
2025-10-28T04:26:30+00:00,4120,740,451,21.80,37.90,700,1,,,,
2025-10-28T04:27:08+00:00,4121,550,734,26.90,70.20,706,1,,,,
2025-10-28T04:27:24+00:00,4122,489,514,26.20,36.60,459,0,,,,
2025-10-28T04:27:41+00:00,4123,537,496,20.80,53.60,504,0,,,,
2025-10-28T04:27:58+00:00,4124,679,717,19.40,58.80,638,1,,,,
2025-10-28T04:28:14+00:00,4125,615,676,29.40,40.80,874,1,,,,
2025-10-28T04:28:32+00:00,4126,600,493,23.00,64.60,589,0,,,,
2025-10-28T04:28:49+00:00,4127,576,629,22.80,68.80,390,1,,,,
2025-10-28T04:29:05+00:00,4128,685,449,27.50,44.30,711,1,,,,
2025-10-28T04:29:22+00:00,4129,732,646,23.20,45.00,517,1,,,,
2025-10-28T04:29:39+00:00,4130,741,549,27.20,54.70,390,1,,,,
2025-10-28T04:29:55+00:00,4131,726,494,26.00,37.00,365,1,,,,
2025-10-28T04:30:12+00:00,4132,648,634,18.30,54.90,313,1,,,,
2025-10-28T04:30:28+00:00,4133,558,665,27.00,45.50,209,1,,,,
2025-10-28T04:30:45+00:00,4134,483,469,27.90,69.90,436,0,,,,
2025-10-28T04:31:03+00:00,4135,548,565,22.70,58.40,818,0,,,,
2025-10-28T04:31:19+00:00,4136,637,550,18.70,54.30,851,1,,,,
2025-10-28T04:31:36+00:00,4137,725,626,20.70,42.80,266,1,,,,
2025-10-28T04:31:52+00:00,4138,675,573,21.30,63.20,561,1,,,,
2025-10-28T04:32:09+00:00,4139,709,665,26.20,48.10,236,1,,,,
2025-10-28T04:32:25+00:00,4140,585,725,28.60,65.00,580,1,,,,
2025-10-28T04:32:42+00:00,4141,545,640,29.80,73.70,263,1,,,,
2025-10-28T04:32:58+00:00,4142,588,697,23.40,64.30,758,1,,,,
2025-10-28T04:33:15+00:00,4143,740,491,20.40,43.00,885,1,,,,
2025-10-28T04:33:34+00:00,4144,602,470,24.70,50.20,367,1,,,,
2025-10-28T04:33:50+00:00,4145,595,716,21.40,39.60,680,1,,,,
2025-10-28T04:34:07+00:00,4146,637,593,26.80,56.70,740,1,,,,
2025-10-28T04:34:24+00:00,4147,675,614,24.30,58.90,462,1,,,,
2025-10-28T04:34:40+00:00,4148,470,688,20.90,65.90,206,1,,,,
2025-10-28T04:34:57+00:00,4149,554,514,20.00,58.00,254,0,,,,
2025-10-28T04:35:13+00:00,4150,690,448,19.10,46.00,610,1,,,,
2025-10-28T04:35:30+00:00,4151,679,481,29.50,43.90,751,1,,,,
2025-10-28T04:35:46+00:00,4152,621,454,19.10,50.60,613,1,,,,
2025-10-28T04:36:03+00:00,4153,566,698,18.40,51.90,687,1,,,,
2025-10-28T04:36:19+00:00,4154,557,615,20.20,66.30,316,1,,,,
2025-10-28T04:36:36+00:00,4155,468,597,22.60,50.30,437,0,,,,
2025-10-28T04:36:53+00:00,4156,669,695,19.00,39.10,722,1,,,,
2025-10-28T04:37:10+00:00,4157,645,632,21.80,45.20,617,1,,,,
2025-10-28T04:37:26+00:00,4158,499,683,21.40,69.30,734,1,,,,
2025-10-28T04:37:42+00:00,4159,556,571,29.40,55.50,261,0,,,,
2025-10-28T04:37:59+00:00,4160,623,588,21.20,58.50,359,1,,,,
2025-10-28T04:38:15+00:00,4161,742,562,18.00,40.50,536,1,,,,
2025-10-28T04:38:35+00:00,4162,614,559,19.50,55.20,739,1,,,,
2025-10-28T04:38:51+00:00,4163,748,463,29.10,50.30,754,1,,,,
2025-10-28T04:39:08+00:00,4164,677,610,24.30,47.90,279,1,,,,
2025-10-28T04:39:25+00:00,4165,618,471,18.60,37.70,409,1,,,,
2025-10-28T04:39:41+00:00,4166,560,648,20.40,46.50,741,1,,,,
2025-10-28T04:39:58+00:00,4167,534,606,23.70,51.00,811,1,,,,
2025-10-28T04:40:14+00:00,4168,561,670,20.80,59.40,269,1,,,,
2025-10-28T04:40:31+00:00,4169,660,608,28.40,40.20,609,1,,,,
2025-10-28T04:40:47+00:00,4170,696,687,24.90,42.70,384,1,,,,
2025-10-28T04:41:04+00:00,4171,662,648,26.90,66.20,350,1,,,,
2025-10-28T04:41:21+00:00,4172,694,606,29.60,36.80,579,1,,,,
2025-10-28T04:41:37+00:00,4173,616,579,20.10,64.80,822,1,,,,
2025-10-28T04:41:54+00:00,4174,571,480,28.60,60.10,606,0,,,,
2025-10-28T04:42:10+00:00,4175,604,607,29.10,43.90,797,1,,,,
2025-10-28T04:42:27+00:00,4176,451,728,26.00,61.20,307,1,,,,
2025-10-28T04:43:07+00:00,4177,622,736,26.20,70.40,825,1,,,,
2025-10-28T04:43:24+00:00,4178,649,693,27.50,72.90,785,1,,,,
2025-10-28T04:43:40+00:00,4179,599,605,18.70,54.40,598,1,,,,
2025-10-28T04:43:56+00:00,4180,512,564,26.90,41.60,793,0,,,,
2025-10-28T04:44:13+00:00,4181,602,669,24.30,63.20,705,1,,,,
2025-10-28T04:44:30+00:00,4182,467,664,29.90,46.20,273,1,,,,
2025-10-28T04:44:46+00:00,4183,478,501,27.30,35.60,658,0,,,,
2025-10-28T04:45:03+00:00,4184,475,658,20.50,47.80,300,1,,,,
2025-10-28T04:45:20+00:00,4185,572,576,26.50,60.80,528,0,,,,
2025-10-28T04:45:36+00:00,4186,636,488,24.00,65.40,747,1,,,,
2025-10-28T04:45:53+00:00,4187,572,689,22.10,49.60,376,1,,,,
2025-10-28T04:46:09+00:00,4188,747,735,25.20,56.90,288,1,,,,
2025-10-28T04:46:26+00:00,4189,636,662,27.80,47.10,368,1,,,,
2025-10-28T04:46:43+00:00,4190,464,702,19.70,74.50,436,1,,,,
2025-10-28T04:46:59+00:00,4191,639,715,24.70,72.40,772,1,,,,
2025-10-28T04:47:16+00:00,4192,609,493,29.30,54.10,776,1,,,,
2025-10-28T04:47:33+00:00,4193,617,722,25.00,67.30,547,1,,,,
2025-10-28T04:47:50+00:00,4194,532,454,26.70,47.00,281,0,,,,
2025-10-28T04:48:06+00:00,4195,561,439,29.70,36.50,406,0,,,,
2025-10-28T04:48:23+00:00,4196,496,727,29.10,39.80,657,1,,,,
2025-10-28T04:48:39+00:00,4197,748,697,19.30,69.40,364,1,,,,
2025-10-28T04:48:56+00:00,4198,474,463,28.90,74.30,882,0,,,,
2025-10-28T04:49:12+00:00,4199,749,540,20.70,39.20,347,1,,,,
2025-10-28T04:49:29+00:00,4200,656,492,25.30,63.00,317,1,,,,
2025-10-28T04:49:45+00:00,4201,708,520,19.50,69.50,455,1,,,,
2025-10-28T04:50:02+00:00,4202,537,592,28.90,56.30,265,0,,,,
2025-10-28T04:50:19+00:00,4203,651,668,18.10,67.40,870,1,,,,
2025-10-28T04:50:36+00:00,4204,715,591,23.40,62.10,760,1,,,,
2025-10-28T04:50:53+00:00,4205,562,539,29.80,61.20,206,0,,,,
2025-10-28T04:51:09+00:00,4206,681,466,24.20,56.70,590,1,,,,
2025-10-28T04:51:26+00:00,4207,513,702,25.90,41.50,498,1,,,,
2025-10-28T04:51:42+00:00,4208,637,680,22.20,37.20,285,1,,,,
2025-10-28T04:51:59+00:00,4209,738,728,20.90,35.00,639,1,,,,
2025-10-28T04:52:15+00:00,4210,547,697,27.40,50.90,739,1,,,,
2025-10-28T04:52:33+00:00,4211,722,706,24.20,68.50,356,1,,,,
2025-10-28T04:52:50+00:00,4212,632,560,21.20,53.90,520,1,,,,
2025-10-28T04:53:06+00:00,4213,462,498,22.50,36.70,398,0,,,,
2025-10-28T04:53:23+00:00,4214,490,600,19.80,70.40,215,0,,,,
2025-10-28T04:53:40+00:00,4215,599,652,20.20,58.90,253,1,,,,
2025-10-28T04:53:56+00:00,4216,525,674,19.40,61.50,231,1,,,,
2025-10-28T04:54:13+00:00,4217,468,595,28.70,59.30,491,0,,,,
2025-10-28T04:54:29+00:00,4218,710,498,20.50,60.80,401,1,,,,
2025-10-28T04:54:46+00:00,4219,507,550,20.30,69.00,796,0,,,,
2025-10-28T04:55:04+00:00,4220,625,442,19.80,35.90,693,1,,,,
2025-10-28T04:55:21+00:00,4221,509,540,18.20,35.70,621,0,,,,
2025-10-28T04:55:37+00:00,4222,528,719,28.30,37.30,771,1,,,,
2025-10-28T04:55:54+00:00,4223,690,549,29.90,59.00,397,1,,,,
2025-10-28T04:56:11+00:00,4224,617,588,26.60,73.50,514,1,,,,
2025-10-28T04:56:27+00:00,4225,567,501,23.40,61.40,647,0,,,,
2025-10-28T04:56:44+00:00,4226,603,573,22.70,48.50,650,1,,,,
2025-10-28T04:57:00+00:00,4227,703,534,28.70,44.30,434,1,,,,
2025-10-28T04:57:17+00:00,4228,487,486,24.50,61.20,440,0,,,,
2025-10-28T04:57:34+00:00,4229,742,721,27.70,41.30,863,1,,,,
2025-10-28T04:57:51+00:00,4230,637,445,19.20,35.40,474,1,,,,
2025-10-28T04:58:07+00:00,4231,533,678,18.40,43.30,815,1,,,,
2025-10-28T04:58:24+00:00,4232,620,517,26.50,35.30,201,1,,,,
2025-10-28T04:58:40+00:00,4233,742,562,24.40,36.30,471,1,,,,
2025-10-28T04:58:57+00:00,4234,729,536,29.30,44.60,403,1,,,,
2025-10-28T04:59:13+00:00,4235,691,688,21.70,52.80,502,1,,,,
2025-10-28T04:59:30+00:00,4236,550,443,24.20,39.00,897,0,,,,
2025-10-28T04:59:46+00:00,4237,589,599,29.20,52.10,755,0,,,,
2025-10-28T05:00:04+00:00,4238,497,575,22.90,39.10,354,0,,,,
2025-10-28T05:00:21+00:00,4239,477,694,29.70,46.70,796,1,,,,
2025-10-28T05:00:37+00:00,4240,592,501,23.90,44.50,898,0,,,,
2025-10-28T05:00:54+00:00,4241,548,479,26.30,73.30,446,0,,,,
2025-10-28T05:01:10+00:00,4242,714,648,20.30,56.90,490,1,,,,
2025-10-28T05:01:27+00:00,4243,622,578,26.20,49.50,884,1,,,,
2025-10-28T05:01:43+00:00,4244,700,585,21.20,51.60,501,1,,,,
2025-10-28T05:02:00+00:00,4245,639,432,27.40,36.20,327,1,,,,
2025-10-28T05:02:17+00:00,4246,451,495,25.00,38.10,212,0,,,,
2025-10-28T05:02:34+00:00,4247,550,680,26.70,49.50,450,1,,,,
2025-10-28T05:02:51+00:00,4248,719,510,24.40,36.60,862,1,,,,
2025-10-28T05:03:07+00:00,4249,601,469,27.90,53.90,693,1,,,,
2025-10-28T05:03:24+00:00,4250,726,468,26.30,54.40,884,1,,,,
2025-10-28T05:03:40+00:00,4251,695,453,27.00,64.40,493,1,,,,
2025-10-28T05:03:57+00:00,4252,495,627,23.50,35.50,453,1,,,,
2025-10-28T05:04:14+00:00,4253,564,485,20.70,47.70,266,0,,,,
2025-10-28T05:04:30+00:00,4254,669,632,23.50,48.80,617,1,,,,
2025-10-28T05:04:47+00:00,4255,609,564,20.00,61.50,576,1,,,,
2025-10-28T05:05:04+00:00,4256,664,491,26.60,45.00,777,1,,,,
2025-10-28T05:05:42+00:00,4257,472,652,24.80,41.10,616,1,,,,
2025-10-28T05:05:58+00:00,4258,508,486,22.20,64.80,842,0,,,,
2025-10-28T05:06:15+00:00,4259,687,612,23.30,56.10,384,1,,,,
2025-10-28T05:06:32+00:00,4260,637,466,22.80,41.00,530,1,,,,
2025-10-28T05:06:48+00:00,4261,704,556,23.30,59.80,743,1,,,,
2025-10-28T05:07:05+00:00,4262,510,467,21.60,48.40,268,0,,,,
2025-10-28T05:07:22+00:00,4263,589,451,23.40,54.80,280,0,,,,
2025-10-28T05:07:38+00:00,4264,733,595,22.90,49.50,434,1,,,,
2025-10-28T05:07:55+00:00,4265,682,579,29.80,69.10,519,1,,,,
2025-10-28T05:08:12+00:00,4266,657,717,27.20,48.70,825,1,,,,
2025-10-28T05:08:28+00:00,4267,463,656,29.90,36.70,507,1,,,,
2025-10-28T05:08:45+00:00,4268,696,501,24.90,37.20,430,1,,,,
2025-10-28T05:09:02+00:00,4269,650,676,25.10,54.60,771,1,,,,
2025-10-28T05:09:18+00:00,4270,739,602,28.40,40.60,509,1,,,,
2025-10-28T05:09:35+00:00,4271,462,451,28.30,53.90,408,0,,,,
2025-10-28T05:09:52+00:00,4272,535,439,22.10,70.20,535,0,,,,
2025-10-28T05:10:09+00:00,4273,591,438,26.90,39.30,321,0,,,,
2025-10-28T05:10:26+00:00,4274,488,587,20.50,36.50,434,0,,,,
2025-10-28T05:10:42+00:00,4275,493,729,25.70,54.10,606,1,,,,
2025-10-28T05:10:59+00:00,4276,459,485,28.20,38.90,608,0,,,,
2025-10-28T05:11:15+00:00,4277,465,731,21.20,48.60,401,1,,,,
2025-10-28T05:11:32+00:00,4278,645,721,29.80,42.20,713,1,,,,
2025-10-28T05:11:49+00:00,4279,672,575,26.90,47.00,317,1,,,,
2025-10-28T05:12:05+00:00,4280,720,714,19.90,56.20,662,1,,,,
2025-10-28T05:12:22+00:00,4281,718,448,29.20,43.20,604,1,,,,
2025-10-28T05:12:39+00:00,4282,463,705,21.10,65.80,666,1,,,,
2025-10-28T05:12:55+00:00,4283,587,686,20.30,46.70,339,1,,,,
2025-10-28T05:13:12+00:00,4284,626,710,24.50,37.10,400,1,,,,
2025-10-28T05:13:29+00:00,4285,649,573,25.60,69.10,472,1,,,,
2025-10-28T05:13:45+00:00,4286,584,443,22.10,70.00,475,0,,,,
2025-10-28T05:14:02+00:00,4287,668,707,27.50,40.80,371,1,,,,
2025-10-28T05:14:18+00:00,4288,667,446,26.30,74.20,268,1,,,,
2025-10-28T05:14:35+00:00,4289,560,454,29.60,35.60,598,0,,,,
2025-10-28T05:14:51+00:00,4290,555,665,23.40,60.70,732,1,,,,
2025-10-28T05:15:08+00:00,4291,730,487,22.00,52.40,606,1,,,,
2025-10-28T05:15:25+00:00,4292,616,678,20.20,41.00,667,1,,,,
2025-10-28T05:15:41+00:00,4293,641,434,28.80,56.10,218,1,,,,
2025-10-28T05:15:58+00:00,4294,547,587,26.40,48.90,857,0,,,,
2025-10-28T05:16:15+00:00,4295,509,640,22.40,48.10,607,1,,,,
2025-10-28T05:16:32+00:00,4296,741,702,22.00,56.20,530,1,,,,
2025-10-28T05:16:49+00:00,4297,620,555,24.50,58.00,210,1,,,,
2025-10-28T05:17:05+00:00,4298,615,450,27.50,59.20,648,1,,,,
2025-10-28T05:17:22+00:00,4299,567,666,21.40,48.30,437,1,,,,
2025-10-28T05:17:39+00:00,4300,570,739,23.50,70.10,576,1,,,,
2025-10-28T05:17:55+00:00,4301,725,564,26.10,62.90,535,1,,,,
2025-10-28T05:18:12+00:00,4302,716,534,27.10,53.50,851,1,,,,
2025-10-28T05:18:29+00:00,4303,452,517,27.00,41.30,364,0,,,,
2025-10-28T05:18:45+00:00,4304,536,640,27.60,57.70,594,1,,,,
2025-10-28T05:19:01+00:00,4305,507,703,21.30,37.00,525,1,,,,
2025-10-28T05:19:18+00:00,4306,499,577,19.10,62.60,386,0,,,,
2025-10-28T05:19:35+00:00,4307,537,576,27.40,74.60,703,0,,,,
2025-10-28T05:19:52+00:00,4308,729,708,19.50,48.80,616,1,,,,
2025-10-28T05:20:08+00:00,4309,557,720,21.60,53.70,606,1,,,,
2025-10-28T05:20:25+00:00,4310,630,606,24.40,48.80,897,1,,,,
2025-10-28T05:20:42+00:00,4311,621,623,21.20,45.00,805,1,,,,
2025-10-28T05:20:58+00:00,4312,484,546,27.30,62.20,367,0,,,,
2025-10-28T05:21:15+00:00,4313,588,540,20.70,71.70,777,0,,,,
2025-10-28T05:21:32+00:00,4314,634,709,27.60,46.70,570,1,,,,
2025-10-28T05:21:48+00:00,4315,570,600,18.90,35.40,370,0,,,,
2025-10-28T05:22:05+00:00,4316,482,571,18.00,55.30,485,0,,,,
2025-10-28T05:22:22+00:00,4317,554,437,19.00,64.00,301,0,,,,
2025-10-28T05:22:38+00:00,4318,725,580,29.50,37.30,830,1,,,,
2025-10-28T05:22:55+00:00,4319,535,575,25.00,44.60,788,0,,,,
2025-10-28T05:23:11+00:00,4320,640,635,27.80,38.50,552,1,,,,
2025-10-28T05:23:28+00:00,4321,558,738,20.80,53.80,466,1,,,,
2025-10-28T05:23:44+00:00,4322,609,717,25.90,50.50,379,1,,,,
2025-10-28T05:24:01+00:00,4323,646,444,24.40,55.60,216,1,,,,
2025-10-28T05:24:18+00:00,4324,728,684,28.20,60.40,655,1,,,,
2025-10-28T05:24:35+00:00,4325,675,555,24.20,72.20,229,1,,,,
2025-10-28T05:24:52+00:00,4326,513,705,23.90,46.00,598,1,,,,
2025-10-28T05:25:08+00:00,4327,503,650,23.60,52.50,391,1,,,,
2025-10-28T05:25:25+00:00,4328,631,571,20.70,61.70,757,1,,,,
2025-10-28T05:25:41+00:00,4329,474,477,25.80,37.60,485,0,,,,
2025-10-28T05:25:58+00:00,4330,533,647,26.50,44.40,878,1,,,,
2025-10-28T05:26:14+00:00,4331,506,717,27.80,72.00,782,1,,,,
2025-10-28T05:26:31+00:00,4332,734,636,28.70,37.60,531,1,,,,
2025-10-28T05:26:47+00:00,4333,713,478,19.10,66.70,535,1,,,,
2025-10-28T05:27:04+00:00,4334,605,679,22.60,45.60,702,1,,,,
2025-10-28T05:27:22+00:00,4335,596,715,23.50,41.30,438,1,,,,
2025-10-28T05:27:38+00:00,4336,551,551,20.30,60.00,386,0,,,,
2025-10-28T05:27:55+00:00,4337,619,544,29.80,70.40,284,1,,,,
2025-10-28T05:28:11+00:00,4338,473,685,29.10,48.40,455,1,,,,
2025-10-28T05:28:28+00:00,4339,586,642,23.00,68.60,239,1,,,,
2025-10-28T05:28:45+00:00,4340,529,465,20.20,42.90,387,0,,,,
2025-10-28T05:29:01+00:00,4341,645,730,19.10,39.60,220,1,,,,
2025-10-28T05:29:18+00:00,4342,679,570,24.80,58.90,629,1,,,,
2025-10-28T05:29:36+00:00,4343,481,653,23.30,36.10,255,1,,,,
2025-10-28T05:29:52+00:00,4344,458,560,29.10,64.70,725,0,,,,
2025-10-28T05:30:09+00:00,4345,507,592,29.70,57.80,892,0,,,,
2025-10-28T05:30:25+00:00,4346,634,685,19.80,42.90,560,1,,,,
2025-10-28T05:30:42+00:00,4347,673,661,18.10,58.20,861,1,,,,
2025-10-28T05:30:59+00:00,4348,631,463,22.90,51.40,323,1,,,,
2025-10-28T05:31:15+00:00,4349,649,617,25.00,44.80,245,1,,,,
2025-10-28T05:31:32+00:00,4350,715,545,19.50,37.40,265,1,,,,
2025-10-28T05:31:48+00:00,4351,713,442,29.90,71.50,626,1,,,,
2025-10-28T05:32:06+00:00,4352,657,649,18.70,74.10,810,1,,,,
2025-10-28T05:32:23+00:00,4353,700,724,28.40,72.60,403,1,,,,
2025-10-28T05:32:39+00:00,4354,607,718,27.50,58.10,848,1,,,,
2025-10-28T05:32:56+00:00,4355,620,456,19.20,42.30,437,1,,,,
2025-10-28T05:33:12+00:00,4356,696,485,22.70,38.40,329,1,,,,
2025-10-28T05:33:29+00:00,4357,673,523,19.80,68.40,595,1,,,,
2025-10-28T05:33:45+00:00,4358,467,455,26.20,54.70,885,0,,,,
2025-10-28T05:34:02+00:00,4359,529,653,28.20,44.70,619,1,,,,
2025-10-28T05:34:18+00:00,4360,488,663,20.60,54.00,547,1,,,,
2025-10-28T05:34:36+00:00,4361,536,473,27.90,37.30,695,0,,,,
2025-10-28T05:34:52+00:00,4362,591,529,28.10,58.20,521,0,,,,
2025-10-28T05:35:09+00:00,4363,620,643,18.30,47.80,792,1,,,,
2025-10-28T05:35:25+00:00,4364,534,662,21.80,35.40,831,1,,,,
2025-10-28T05:35:42+00:00,4365,472,518,22.10,54.00,667,0,,,,
2025-10-28T05:35:59+00:00,4366,466,543,19.90,45.10,207,0,,,,
2025-10-28T05:36:15+00:00,4367,517,464,22.90,54.10,378,0,,,,
2025-10-28T05:36:32+00:00,4368,643,700,21.90,68.60,284,1,,,,
2025-10-28T05:36:49+00:00,4369,645,444,23.00,70.70,640,1,,,,
2025-10-28T05:37:06+00:00,4370,679,486,27.10,60.10,835,1,,,,
2025-10-28T05:37:22+00:00,4371,577,739,26.80,61.70,496,1,,,,
2025-10-28T05:37:39+00:00,4372,483,697,23.40,61.40,423,1,,,,
2025-10-28T05:37:55+00:00,4373,721,559,22.30,48.00,629,1,,,,
2025-10-28T05:38:12+00:00,4374,583,702,24.10,73.50,431,1,,,,
2025-10-28T05:38:28+00:00,4375,600,695,21.60,36.70,840,1,,,,
2025-10-28T05:38:45+00:00,4376,639,667,26.90,54.80,508,1,,,,
2025-10-28T05:39:01+00:00,4377,627,556,19.70,65.40,480,1,,,,
2025-10-28T05:39:18+00:00,4378,492,632,27.90,46.30,764,1,,,,
2025-10-28T05:39:34+00:00,4379,523,616,18.10,46.80,694,1,,,,
2025-10-28T05:39:51+00:00,4380,639,460,22.00,63.70,290,1,,,,
2025-10-28T05:40:07+00:00,4381,587,471,28.40,42.40,545,0,,,,
2025-10-28T05:40:24+00:00,4382,565,430,19.40,70.70,790,0,,,,
2025-10-28T05:40:40+00:00,4383,667,489,28.70,49.00,739,1,,,,
2025-10-28T05:40:56+00:00,4384,624,578,27.90,57.00,203,1,,,,
2025-10-28T05:41:13+00:00,4385,575,691,21.00,39.60,268,1,,,,
2025-10-28T05:41:29+00:00,4386,450,473,24.50,71.90,837,0,,,,
2025-10-28T05:41:46+00:00,4387,500,653,23.40,73.70,764,1,,,,
2025-10-28T05:42:02+00:00,4388,715,668,21.80,53.00,864,1,,,,
2025-10-28T05:42:19+00:00,4389,735,552,28.20,62.50,882,1,,,,
2025-10-28T05:42:36+00:00,4390,680,438,22.20,56.40,661,1,,,,
2025-10-28T05:42:53+00:00,4391,603,445,21.70,61.70,463,1,,,,
2025-10-28T05:43:09+00:00,4392,458,542,23.10,56.60,520,0,,,,
2025-10-28T05:43:26+00:00,4393,660,571,21.40,64.20,506,1,,,,
2025-10-28T05:43:42+00:00,4394,649,470,29.90,45.90,797,1,,,,
2025-10-28T05:43:59+00:00,4395,714,537,18.10,72.60,582,1,,,,
2025-10-28T05:44:15+00:00,4396,636,691,24.80,43.60,586,1,,,,
2025-10-28T05:44:32+00:00,4397,724,466,24.50,47.80,443,1,,,,
2025-10-28T05:44:48+00:00,4398,452,697,21.60,41.80,324,1,,,,
2025-10-28T05:45:05+00:00,4399,640,488,24.10,46.70,665,1,,,,
2025-10-28T05:45:23+00:00,4400,467,475,23.70,52.60,405,0,,,,
2025-10-28T05:45:39+00:00,4401,715,705,23.90,52.80,332,1,,,,
2025-10-28T05:45:56+00:00,4402,688,732,18.60,59.00,444,1,,,,
2025-10-28T05:46:12+00:00,4403,452,469,29.40,40.60,375,0,,,,
2025-10-28T05:46:29+00:00,4404,704,565,27.00,61.20,244,1,,,,
2025-10-28T05:46:45+00:00,4405,495,457,22.10,68.50,315,0,,,,
2025-10-28T05:47:02+00:00,4406,639,640,18.20,47.00,329,1,,,,
2025-10-28T05:47:18+00:00,4407,699,711,21.60,40.70,235,1,,,,
2025-10-28T05:47:37+00:00,4408,522,629,26.40,59.70,828,1,,,,
2025-10-28T05:47:53+00:00,4409,700,595,22.90,60.30,447,1,,,,
2025-10-28T05:48:10+00:00,4410,660,493,23.10,65.60,428,1,,,,
2025-10-28T05:48:26+00:00,4411,689,434,22.40,68.40,804,1,,,,
2025-10-28T05:48:43+00:00,4412,523,527,26.50,42.30,351,0,,,,
